planta_urbana_visor;catastro;;
parcelas;catastro;;
edificio_gubernamental_visor;centros_administrativos;edificio_gubernamental_visor.svg;
centro_cientifico_visor;centros_administrativos;centro_cientifico_visor.svg;
edificio_municipal;centros_administrativos;edificio_municipal.svg;
edificio_cultura_visor;cultura;edificio_cultura_visor.svg;
edificio_educativo_visor;educacion;edificio_educativo_visor.svg;
universidad_visor;educacion;universidad_visor.svg;
circuitos_electorales;planeamiento_urbano;;
espacio_verde;planeamiento_urbano;;
barrios;planeamiento_urbano;;
barrio_privado;planeamiento_urbano;;
cementerio;planeamiento_urbano;;
edificio_salud_visor;salud;edificio_salud_visor.svg;
cuartel_bomberos_visor;seguridad;bomberos_visor.svg;
edificio_seguridad_visor;seguridad;edificio_seguridad_visor.svg;
instalacion_militar_visor;seguridad;instalacion_militar_visor.svg;
institucion_penitenciaria_visor;seguridad;institucion_penitenciaria_visor.svg;
estacion_de_servicio;servicios;estacion_de_servicio.svg;
edificio_religioso;servicios;edificio_religioso.svg;
actividad_deportiva;servicios;actividad_deportiva.svg;
vial_nacional;transporte_y_comunicacion;;
vial_urbano;transporte_y_comunicacion;;
aeropuerto_puntos_visor;transporte_y_comunicacion;aeropuerto_visor.svg;
antena_visor;transporte_y_comunicacion;antena_visor.svg;
estacion_de_omnibus;transporte_y_comunicacion;estacion_de_omnibus.svg;
linea_transmision_electrica;transporte_y_comunicacion;;
polygon_sanluis;san_luis;;
line_sanluis;san_luis;;
point_sanluis;san_luis;;
